step,loss_mean,loss_std,log10_loss_mean,log10_loss_std,mse_mean,mse_std,cosine_similarity_mean,cosine_similarity_std,loss_replica_1,loss_replica_2,loss_replica_3,mse_replica_1,mse_replica_2,mse_replica_3,cosine_similarity_replica_1,cosine_similarity_replica_2,cosine_similarity_replica_3
0,1.0027921333e+07,6.1824123303e+00,7.0012109184e+00,2.6775110517e-07,1.0027921200e+00,6.8133784133e-07,-3.2239236680e-04,7.2508971102e-04,1.0027930000e+07,1.0027918000e+07,1.0027916000e+07,1.0027930737e+00,1.0027917624e+00,1.0027915239e+00,3.9439278771e-04,-1.3158415677e-03,-4.5728320401e-05
5,3.3471949383e+09,4.7103193061e+09,8.1450467756e+00,1.3119139016e+00,3.3471947833e+02,4.7103190869e+02,1.4616142881e-02,9.9585739616e-03,1.6467475000e+07,1.6524956000e+07,1.0008592384e+10,1.6467474699e+00,1.6524956226e+00,1.0008591919e+03,2.2808080539e-02,2.0441308618e-02,5.9903948568e-04
10,6.6401685420e+09,4.6858963394e+09,9.0435110607e+00,1.3498046286e+00,6.6401684181e+02,4.6858962486e+02,1.2012064922e-02,1.6318633499e-02,1.3633306000e+07,9.8967808000e+09,1.0010091520e+10,1.3633306026e+00,9.8967810059e+02,1.0010090942e+03,3.5082876682e-02,9.7659148742e-04,-2.3273403713e-05
15,6.6793264327e+09,4.7148114707e+09,9.0215741627e+00,1.3845133552e+00,6.6793265601e+02,4.7148115609e+02,1.3751797281e-02,2.1707779736e-02,1.1576482000e+07,1.0011264000e+10,1.0015138816e+10,1.1576482058e+00,1.0011264038e+03,1.0015139160e+03,4.4429630041e-02,-5.8988068486e-04,-2.5843575131e-03
20,9.7007639893e+09,4.3854101806e+08,9.9863519956e+00,1.9967791476e-02,9.7007639567e+02,4.3854071980e+01,-2.4772833664e-04,4.1112313934e-04,9.0805739520e+09,1.0011617280e+10,1.0010100736e+10,9.0805743408e+02,1.0011616821e+03,1.0010100708e+03,1.8279816140e-04,-8.0139748752e-04,-1.2458568381e-04
25,1.0010812757e+10,1.1313074061e+06,1.0000469336e+01,4.9079224258e-05,1.0010812581e+03,1.1314263395e-01,-4.3231391949e-04,5.5281529441e-04,1.0010876928e+10,1.0012165120e+10,1.0009396224e+10,1.0010877075e+03,1.0012164917e+03,1.0009395752e+03,-4.2150731315e-04,-1.1147102341e-03,2.3927578877e-04
30,1.0008593749e+10,4.3975132336e+06,1.0000373020e+01,1.9084418273e-04,1.0008593547e+03,4.3976407200e-01,6.7586059837e-05,1.4447103398e-03,1.0010846208e+10,1.0012487680e+10,1.0002447360e+10,1.0010846558e+03,1.0012487183e+03,1.0002446899e+03,-5.2354257787e-04,-1.3305754401e-03,2.0568761975e-03
35,1.0013166933e+10,1.2677131948e+06,1.0000571453e+01,5.4985968466e-05,1.0013166911e+03,1.2679743227e-01,-1.6361801148e-03,6.6361337790e-04,1.0014255104e+10,1.0013856768e+10,1.0011388928e+10,1.0014255371e+03,1.0013856812e+03,1.0011388550e+03,-2.2824148182e-03,-1.9024349749e-03,-7.2369055124e-04
40,1.0008156501e+10,7.6905801138e+05,1.0000354087e+01,3.3373112858e-05,1.0008156535e+03,7.6907789901e-02,7.0214735266e-04,4.8094216479e-04,1.0008952832e+10,1.0008399872e+10,1.0007116800e+10,1.0008952637e+03,1.0008400269e+03,1.0007116699e+03,5.4868607549e-04,2.0503543783e-04,1.3527205447e-03
45,1.0009252181e+10,1.8191932482e+06,1.0000401624e+01,7.8937958359e-05,1.0009252523e+03,1.8190754201e-01,3.4784545763e-04,9.1899322963e-04,1.0010143744e+10,1.0010896384e+10,1.0006716416e+10,1.0010144043e+03,1.0010896606e+03,1.0006716919e+03,-5.9163932747e-05,-5.1756534958e-04,1.6202656552e-03
50,1.0005833387e+10,4.9639636430e+06,1.0000253213e+01,2.1547434064e-04,1.0005833333e+03,4.9638790845e-01,5.2129733376e-04,8.9872683879e-04,9.9992637440e+09,1.0011260928e+10,1.0006975488e+10,9.9992639160e+02,1.0011260986e+03,1.0006975098e+03,6.5184908453e-04,-6.3886761200e-04,1.5509105287e-03
55,1.0008440491e+10,3.3618209902e+06,1.0000366387e+01,1.4589592478e-04,1.0008440959e+03,3.3616824813e-01,2.6028456826e-04,1.0688482193e-03,1.0003695616e+10,1.0010553344e+10,1.0011072512e+10,1.0003696289e+03,1.0010553589e+03,1.0011072998e+03,1.7507082084e-03,-2.6667784550e-04,-7.0317665813e-04
60,1.0010743125e+10,7.4266493725e+05,1.0000466316e+01,3.2218157881e-05,1.0010743408e+03,7.4282685565e-02,-4.1146223278e-04,2.9578742322e-04,1.0010362880e+10,1.0011781120e+10,1.0010085376e+10,1.0010363159e+03,1.0011781616e+03,1.0010085449e+03,-1.6384426272e-04,-8.2724605454e-04,-2.4329638109e-04
65,1.0011870208e+10,1.3893263794e+06,1.0000515207e+01,6.0268882105e-05,1.0011870321e+03,1.3891666221e-01,-9.4066782670e-04,6.8212737581e-04,1.0012626944e+10,1.0013062144e+10,1.0009921536e+10,1.0012626953e+03,1.0013062134e+03,1.0009921875e+03,-1.3244176516e-03,-1.5152775450e-03,1.7691716494e-05
70,1.0009495893e+10,6.4342917752e+05,1.0000412205e+01,2.7916766237e-05,1.0009495850e+03,6.4350528170e-02,1.8911432320e-04,2.9913850494e-04,1.0008878080e+10,1.0009226240e+10,1.0010383360e+10,1.0008877563e+03,1.0009226685e+03,1.0010383301e+03,5.5437959963e-04,1.9131059526e-04,-1.7834722530e-04
75,1.0008061611e+10,3.9475525689e+06,1.0000349936e+01,1.7132415063e-04,1.0008061727e+03,3.9476321213e-01,2.4453931837e-04,9.1467968703e-04,1.0002523136e+10,1.0011438080e+10,1.0010223616e+10,1.0002523193e+03,1.0011438599e+03,1.0010223389e+03,1.4954198850e-03,-6.6626345506e-04,-9.5538474852e-05
80,1.0009158997e+10,3.4405214794e+05,1.0000397588e+01,1.4928480510e-05,1.0009158936e+03,3.4419932043e-02,3.9206940952e-04,1.9851178078e-04,1.0009327616e+10,1.0009469952e+10,1.0008679424e+10,1.0009327393e+03,1.0009470215e+03,1.0008679199e+03,2.8804223984e-04,2.1826414741e-04,6.6990184132e-04
85,1.0011894101e+10,1.5444066388e+06,1.0000516242e+01,6.6989924782e-05,1.0011893921e+03,1.5446856158e-01,-9.4323470936e-04,8.0171588986e-04,1.0010477568e+10,1.0011162624e+10,1.0014042112e+10,1.0010477295e+03,1.0011162109e+03,1.0014042358e+03,-2.2297898249e-04,-5.4504448781e-04,-2.0616806578e-03
90,1.0009669632e+10,1.0589754309e+06,1.0000419741e+01,4.5946955104e-05,1.0009669393e+03,1.0585333716e-01,1.1130992182e-04,5.3397808399e-04,1.0009867264e+10,1.0008285184e+10,1.0010856448e+10,1.0009866943e+03,1.0008285522e+03,1.0010855713e+03,-1.8359791284e-05,8.2041817950e-04,-4.6812862274e-04
95,1.0008544597e+10,1.8267045148e+06,1.0000370921e+01,7.9262606833e-05,1.0008544312e+03,1.8267226451e-01,2.9496133599e-04,5.8220241475e-04,1.0008119296e+10,1.0010963968e+10,1.0006550528e+10,1.0008118896e+03,1.0010963745e+03,1.0006550293e+03,9.7062351415e-04,-4.5036201482e-04,3.6462250864e-04
100,1.0010371413e+10,2.5886809564e+06,1.0000450177e+01,1.1231801571e-04,1.0010371094e+03,2.5886835767e-01,-1.6116773865e-04,1.2918024712e-03,1.0006740992e+10,1.0012595200e+10,1.0011778048e+10,1.0006740723e+03,1.0012595215e+03,1.0011777344e+03,1.6533299349e-03,-1.2523434125e-03,-8.8448973838e-04
105,1.0012167851e+10,2.1365213530e+06,1.0000528112e+01,9.2682171375e-05,1.0012167765e+03,2.1366370017e-01,-1.0942730393e-03,1.0754419480e-03,1.0013686784e+10,1.0009146368e+10,1.0013670400e+10,1.0013686523e+03,1.0009146118e+03,1.0013670654e+03,-1.8641606439e-03,4.2659236351e-04,-1.8452508375e-03
110,9.7853457067e+09,1.5824850036e+08,9.9905197564e+00,6.9886133399e-03,9.7853454590e+02,1.5824816391e+01,3.4621658172e-04,1.1815447713e-03,1.0006350848e+10,9.6443238400e+09,9.7053624320e+09,1.0006350098e+03,9.6443237305e+02,9.7053625488e+02,1.8762061372e-03,1.6296147078e-04,-1.0005178628e-03
115,1.0005562709e+10,1.2576499737e+06,1.0000241515e+01,5.4589757192e-05,1.0005562948e+03,1.2574334781e-01,1.0558977325e-03,7.8694536093e-04,1.0005834752e+10,1.0003904512e+10,1.0006948864e+10,1.0005834961e+03,1.0003905029e+03,1.0006948853e+03,2.1200652700e-03,8.0592226004e-04,2.4170566758e-04
120,1.0007246165e+10,4.0990164750e+06,1.0000314547e+01,1.7790803629e-04,1.0007246094e+03,4.0992056418e-01,-1.2434127469e-04,5.2212057032e-04,1.0008817664e+10,1.0001628160e+10,1.0011292672e+10,1.0008817749e+03,1.0001627808e+03,1.0011292725e+03,6.0393218882e-04,-3.8298792788e-04,-5.9396808501e-04
125,1.0009795243e+10,1.5165995050e+06,1.0000425189e+01,6.5804033396e-05,1.0009795125e+03,1.5163834052e-01,1.4468581260e-04,7.7285137228e-04,1.0007658496e+10,1.0011024384e+10,1.0010702848e+10,1.0007658691e+03,1.0011024170e+03,1.0010702515e+03,1.2336371001e-03,-4.8095438979e-04,-3.1862527248e-04
130,1.0007207595e+10,1.1801436983e+06,1.0000312906e+01,5.1216245697e-05,1.0007207845e+03,1.1800111968e-01,4.3683619394e-04,6.7695636069e-04,1.0007251968e+10,1.0005740544e+10,1.0008630272e+10,1.0007252197e+03,1.0005740967e+03,1.0008630371e+03,1.3082057703e-03,-3.4227423021e-04,3.4457704169e-04
135,1.0009986731e+10,5.4825635352e+05,1.0000433501e+01,2.3786752860e-05,1.0009986979e+03,5.4863427277e-02,-7.0578510834e-05,2.1345548836e-04,1.0010007552e+10,1.0010647552e+10,1.0009305088e+10,1.0010007935e+03,1.0010648193e+03,1.0009304810e+03,-1.7315984587e-04,-2.6515909121e-04,2.2658340458e-04
140,1.0003883691e+10,8.4409266118e+06,1.0000168479e+01,3.6655100393e-04,1.0003883667e+03,8.4409677920e-01,4.0618478185e-04,5.3080468277e-04,1.0010292224e+10,1.0009401344e+10,9.9919575040e+09,1.0010291748e+03,1.0009401855e+03,9.9919573975e+02,-1.6423895431e-04,2.6879401412e-04,1.1139992857e-03
145,1.0009881259e+10,6.4364045646e+05,1.0000428925e+01,2.7925957550e-05,1.0009880981e+03,6.4385716031e-02,4.5524648158e-05,3.6163064778e-04,1.0008976384e+10,1.0010248192e+10,1.0010419200e+10,1.0008975830e+03,1.0010247803e+03,1.0010419312e+03,5.5661849910e-04,-2.2590921435e-04,-1.9413534028e-04
150,1.0011283115e+10,2.2489853700e+06,1.0000489732e+01,9.7569856875e-05,1.0011282959e+03,2.2492269694e-01,-6.4115598798e-04,1.1565288843e-03,1.0012913664e+10,1.0008102912e+10,1.0012832768e+10,1.0012913818e+03,1.0008102417e+03,1.0012832642e+03,-1.4614048414e-03,9.9442037754e-04,-1.4564835001e-03
155,1.0006156629e+10,6.8434745790e+06,1.0000267195e+01,2.9709632728e-04,1.0006156413e+03,6.8435545552e-01,-4.8564819250e-04,1.8286450304e-04,1.0010516480e+10,1.0011459584e+10,9.9964938240e+09,1.0010515747e+03,1.0011459961e+03,9.9964935303e+02,-2.4348277657e-04,-6.8531889701e-04,-5.2814290393e-04
160,1.0009872725e+10,1.7472425578e+06,1.0000428549e+01,7.5811124191e-05,1.0009872843e+03,1.7474682760e-01,-2.7429582163e-04,6.9037533172e-04,1.0011422720e+10,1.0010764288e+10,1.0007431168e+10,1.0011423340e+03,1.0010764160e+03,1.0007431030e+03,-8.1135577057e-04,-7.1188347647e-04,7.0035178214e-04
165,1.0009919488e+10,1.2575762302e+06,1.0000430581e+01,5.4563765580e-05,1.0009919434e+03,1.2574834136e-01,-5.3317305477e-05,6.9479007687e-04,1.0008172544e+10,1.0010504192e+10,1.0011081728e+10,1.0008172607e+03,1.0010504150e+03,1.0011081543e+03,9.2920736643e-04,-5.5373541545e-04,-5.3542386740e-04
170,1.0010301440e+10,1.1269196377e+06,1.0000447153e+01,4.8889313992e-05,1.0010301107e+03,1.1267348103e-01,-1.3052541666e-04,5.6701777109e-04,1.0011883520e+10,1.0009344000e+10,1.0009676800e+10,1.0011882935e+03,1.0009343872e+03,1.0009676514e+03,-9.2843244784e-04,3.3750780858e-04,1.9934838929e-04
175,1.0010712405e+10,3.0973107653e+06,1.0000464964e+01,1.3436827775e-04,1.0010712484e+03,3.0969541143e-01,-3.6638680225e-04,1.5446409543e-03,1.0014614528e+10,1.0007037952e+10,1.0010484736e+10,1.0014614258e+03,1.0007038574e+03,1.0010484619e+03,-2.2979413625e-03,1.4829606516e-03,-2.8417969588e-04
180,1.0009586347e+10,1.8580295569e+06,1.0000416123e+01,8.0611789038e-05,1.0009586182e+03,1.8577853013e-01,1.1169950206e-04,9.1238273239e-04,1.0007797760e+10,1.0008813568e+10,1.0012147712e+10,1.0007797852e+03,1.0008813477e+03,1.0012147217e+03,1.0864966316e-03,3.5641519935e-04,-1.1078133248e-03
185,9.7921972907e+09,3.0957107054e+08,9.9906597254e+00,1.3890332174e-02,9.7921972656e+02,3.0957113276e+01,-5.1839437219e-04,7.7527684984e-05,9.3543976960e+09,1.0011009024e+10,1.0011185152e+10,9.3543975830e+02,1.0011008911e+03,1.0011185303e+03,-4.3741238187e-04,-4.9487559590e-04,-6.2289513880e-04
190,1.0010359125e+10,1.2381503333e+06,1.0000449655e+01,5.3714232239e-05,1.0010359294e+03,1.2377336109e-01,-2.9719149158e-04,5.4719436873e-04,1.0012106752e+10,1.0009579520e+10,1.0009391104e+10,1.0012106323e+03,1.0009580078e+03,1.0009391479e+03,-1.0681294370e-03,1.4635956904e-04,3.0195393265e-05
195,1.0009558016e+10,2.5113166632e+06,1.0000414887e+01,1.0895699896e-04,1.0009558105e+03,2.5112723987e-01,-3.7282472476e-05,1.0086507121e-03,1.0009060352e+10,1.0006761472e+10,1.0012852224e+10,1.0009060669e+03,1.0006761475e+03,1.0012852173e+03,4.4571078615e-04,8.8359025540e-04,-1.4411484590e-03
200,1.0011709781e+10,3.4211410734e+06,1.0000508226e+01,1.4841666715e-04,1.0011710205e+03,3.4210141738e-01,-8.2326750271e-04,1.7143343077e-03,1.0015175680e+10,1.0012900352e+10,1.0007053312e+10,1.0015175781e+03,1.0012901001e+03,1.0007053833e+03,-2.5867244694e-03,-1.3823991176e-03,1.4993210789e-03
205,9.9795688107e+09,4.5345101388e+07,9.9991072842e+00,1.9765132770e-03,9.9795686849e+02,4.5345142058e+00,-6.6771918985e-05,1.3704701100e-03,9.9154903040e+09,1.0013782016e+10,1.0009434112e+10,9.9154901123e+02,1.0013781738e+03,1.0009434204e+03,1.3655889779e-03,-1.9136774354e-03,3.4777270048e-04
210,1.0006159019e+10,7.2591417218e+06,1.0000267286e+01,3.1513450194e-04,1.0006158854e+03,7.2590584004e-01,3.7866176960e-04,1.5598833742e-03,9.9960791040e+09,1.0009513984e+10,1.0012883968e+10,9.9960791016e+02,1.0009513550e+03,1.0012883911e+03,2.3309185635e-03,2.9212556547e-04,-1.4870588202e-03
215,1.0009421141e+10,2.5617155581e+06,1.0000408948e+01,1.1115263741e-04,1.0009421183e+03,2.5620080203e-01,2.9345873554e-04,1.2759947582e-03,1.0009843712e+10,1.0012325888e+10,1.0006093824e+10,1.0009843140e+03,1.0012326660e+03,1.0006093750e+03,5.9909423726e-05,-1.1393907480e-03,1.9598575309e-03
220,1.0011870891e+10,9.3066910368e+05,1.0000515239e+01,4.0371751317e-05,1.0011870931e+03,9.3062000008e-02,-1.0854786378e-03,6.2094215979e-04,1.0012669952e+10,1.0012377088e+10,1.0010565632e+10,1.0012670288e+03,1.0012376709e+03,1.0010565796e+03,-1.8042088486e-03,-1.1630619410e-03,-2.8916512383e-04
225,1.0009724245e+10,2.5630475670e+06,1.0000422099e+01,1.1119593582e-04,1.0009724325e+03,2.5630093749e-01,1.2078328291e-04,1.3104593641e-03,1.0007231488e+10,1.0008691712e+10,1.0013249536e+10,1.0007231445e+03,1.0008692017e+03,1.0013249512e+03,1.4036623761e-03,6.3762761420e-04,-1.6789401416e-03
230,1.0011291989e+10,1.9964471410e+06,1.0000490120e+01,8.6604169673e-05,1.0011291911e+03,1.9962686817e-01,-5.9831002727e-04,9.7765332985e-04,1.0013919232e+10,1.0009082880e+10,1.0010873856e+10,1.0013919067e+03,1.0009083252e+03,1.0010873413e+03,-1.8714240286e-03,5.0525297411e-04,-4.2875902727e-04
235,1.0010060800e+10,2.4300333404e+06,1.0000436703e+01,1.0543116083e-04,1.0010060628e+03,2.4300565415e-01,-8.7162964822e-05,1.2683210412e-03,1.0006952960e+10,1.0010344448e+10,1.0012884992e+10,1.0006952515e+03,1.0010344849e+03,1.0012884521e+03,1.5414985828e-03,-2.5068380637e-04,-1.5523036709e-03
240,1.0010614784e+10,2.3920957076e+06,1.0000460737e+01,1.0376853793e-04,1.0010614827e+03,2.3923126558e-01,-4.6338499912e-04,1.2648903866e-03,1.0013995008e+10,1.0008807424e+10,1.0009041920e+10,1.0013995361e+03,1.0008807373e+03,1.0009041748e+03,-2.2451030090e-03,5.6543137180e-04,2.8951663990e-04
245,1.0002745685e+10,1.1712186608e+07,1.0000118929e+01,5.0868303066e-04,1.0002745565e+03,1.1712249800e+00,-7.3936977424e-04,1.3187262140e-03,1.0013888512e+10,9.9865610240e+09,1.0007787520e+10,1.0013887939e+03,9.9865606689e+02,1.0007788086e+03,-1.9832076505e-03,-1.3208662858e-03,1.0859646136e-03
250,1.0010737323e+10,1.0915110987e+06,1.0000466063e+01,4.7354686683e-05,1.0010737305e+03,1.0919027397e-01,-3.5705155460e-04,5.4559376079e-04,1.0011443200e+10,1.0009195520e+10,1.0011573248e+10,1.0011443481e+03,1.0009194946e+03,1.0011573486e+03,-6.9628504571e-04,4.1273125680e-04,-7.8760087490e-04
255,1.0010581333e+10,2.0229033536e+06,1.0000459290e+01,8.7756188194e-05,1.0010581055e+03,2.0228316629e-01,-3.1254007384e-04,9.7881177123e-04,1.0013349888e+10,1.0009821184e+10,1.0008572928e+10,1.0013349609e+03,1.0009820557e+03,1.0008572998e+03,-1.6408287920e-03,1.4194243704e-05,6.8901432678e-04
260,1.0008700245e+10,3.1613149761e+06,1.0000377661e+01,1.3717257839e-04,1.0008700562e+03,3.1613656313e-01,6.1594105015e-05,1.0421680411e-03,1.0012677120e+10,1.0004942848e+10,1.0008480768e+10,1.0012677612e+03,1.0004943237e+03,1.0008480835e+03,-1.4121667482e-03,8.1236875849e-04,7.8458030475e-04
265,1.0013193216e+10,8.8572310366e+05,1.0000572595e+01,3.8416478621e-05,1.0013193359e+03,8.8587225618e-02,-1.5762848003e-03,4.3149438421e-04,1.0014127104e+10,1.0012003328e+10,1.0013449216e+10,1.0014127197e+03,1.0012003174e+03,1.0013449707e+03,-2.0001654048e-03,-9.8418002017e-04,-1.7445089761e-03
270,9.9955159040e+09,1.9447156037e+07,9.9998043918e+00,8.4553341992e-04,9.9955161540e+02,1.9447092102e+00,-2.7060755140e-04,1.0673926384e-03,9.9680532480e+09,1.0007966720e+10,1.0010527744e+10,9.9680535889e+02,1.0007966919e+03,1.0010527954e+03,-1.5619455371e-03,1.0520586511e-03,-3.0193576822e-04
275,1.0011988992e+10,4.2911424267e+05,1.0000520363e+01,1.8613984761e-05,1.0011988932e+03,4.2912427035e-02,-9.7883539274e-04,2.1852689795e-04,1.0011428864e+10,1.0012471296e+10,1.0012066816e+10,1.0011428833e+03,1.0012471313e+03,1.0012066650e+03,-6.8330485374e-04,-1.2048776262e-03,-1.0483236983e-03
280,1.0008467797e+10,3.7957573963e+06,1.0000367565e+01,1.6471274535e-04,1.0008467611e+03,3.7960614893e-01,3.1148267832e-04,1.3096120487e-03,1.0012919808e+10,1.0008839168e+10,1.0003644416e+10,1.0012919922e+03,1.0008839111e+03,1.0003643799e+03,-1.4088408789e-03,5.7751423446e-04,1.7657746794e-03
285,1.0010393259e+10,2.4924142237e+06,1.0000451126e+01,1.0813572875e-04,1.0010393473e+03,2.4927266102e-01,-1.4773463287e-04,1.2730538950e-03,1.0013165568e+10,1.0010892288e+10,1.0007121920e+10,1.0013165894e+03,1.0010892944e+03,1.0007121582e+03,-1.5913804527e-03,-3.5753095290e-04,1.5057075070e-03
290,9.9280544427e+09,1.1817335170e+08,9.9968332088e+00,5.1914828747e-03,9.9280541992e+02,1.1817350040e+01,-1.1767766555e-03,1.2641197784e-03,1.0014409728e+10,9.7609635840e+09,1.0008790016e+10,1.0014409790e+03,9.7609631348e+02,1.0008789673e+03,-2.1677559707e-03,-1.9698785618e-03,6.0730456607e-04
295,1.0009887744e+10,1.4915890180e+06,1.0000429202e+01,6.4717786080e-05,1.0009887695e+03,1.4917122881e-01,6.6289018529e-05,7.4817834749e-04,1.0007815168e+10,1.0011264000e+10,1.0010584064e+10,1.0007814941e+03,1.0011264038e+03,1.0010584106e+03,1.0999130318e-03,-6.4641149947e-04,-2.5463447673e-04
300,9.8940122453e+09,1.4764989120e+08,9.9953237381e+00,6.5157902861e-03,9.8940122477e+02,1.4765010870e+01,1.5130258980e-03,8.8456786365e-04,1.0004562944e+10,9.9921469440e+09,9.6853268480e+09,1.0004562988e+03,9.9921472168e+02,9.6853265381e+02,2.6837754995e-03,1.3093571179e-03,5.4594507674e-04
305,1.0008048981e+10,2.4518991420e+06,1.0000349409e+01,1.0639677763e-04,1.0008049316e+03,2.4518888623e-01,2.7543005611e-04,6.5771460853e-04,1.0005195776e+10,1.0007769088e+10,1.0011182080e+10,1.0005195923e+03,1.0007769775e+03,1.0011182251e+03,2.5903829373e-04,1.0890334379e-03,-5.2178156329e-04
310,9.9890384213e+09,1.5453972248e+07,9.9995231642e+00,6.7154671176e-04,9.9890382894e+02,1.5453955373e+00,2.5006333211e-04,1.5800371207e-03,1.0010764288e+10,9.9802316800e+09,9.9761192960e+09,1.0010764160e+03,9.9802313232e+02,9.9761193848e+02,-4.0463800542e-04,2.4276303593e-03,-1.2728023576e-03
315,1.0006478165e+10,4.1476013492e+06,1.0000281215e+01,1.8003229026e-04,1.0006478271e+03,4.1475964584e-01,7.6048133390e-04,7.4545362266e-04,1.0008232960e+10,1.0010447872e+10,1.0000753664e+10,1.0008233032e+03,1.0010447998e+03,1.0000753784e+03,9.1728172265e-04,-2.2075432935e-04,1.5849166084e-03
320,1.0006743040e+10,6.9733923836e+05,1.0000292747e+01,3.0265065320e-05,1.0006743164e+03,6.9769368714e-02,1.4139775109e-03,5.8529331555e-04,1.0005809152e+10,1.0007484416e+10,1.0006935552e+10,1.0005808716e+03,1.0007484741e+03,1.0006936035e+03,2.0360324997e-03,6.3004612457e-04,1.5758539084e-03
325,9.9417815040e+09,9.7675380332e+07,9.9974431554e+00,4.2818424553e-03,9.9417816162e+02,9.7675482276e+00,4.3512614987e-04,1.4446410602e-03,1.0012644352e+10,9.8036633600e+09,1.0009036800e+10,1.0012644653e+03,9.8036633301e+02,1.0009036865e+03,-1.3577904319e-03,2.1798587404e-03,4.8331014114e-04
